2009,"Grand Total, Full-Year Resident",60707,3024
2008,New York City - Bronx,30631,712
2008,New York City - Kings,43090,1560
2008,New York City - Manhattan,174149,10234
2008,New York City - Queens,41213,1477
2008,New York City - Richmond,56582,2300
2008,"Total, New York City",70272,3358
2008,Albany,52037,2253
2008,Allegany,36766,1155
2008,Broome,42317,1519
2008,Cattaraugus,35840,1109
2008,Cayuga,39267,1349
2008,Chautauqua,36037,1116
2008,Chemung,41955,1540
2008,Chenango,34989,1116
2008,Clinton,39728,1422
2008,Columbia,48720,1960
2008,Cortland,38952,1294
2008,Delaware,37270,1283
2008,Dutchess,61657,2678
2008,Erie,46294,1877
2008,Essex,38647,1348
2008,Franklin,35190,1121
2008,Fulton,36526,1190
2008,Genesee,39979,1404
2008,Greene,41780,1580
2008,Hamilton,36808,1325
2008,Herkimer,35627,1100
2008,Jefferson,38497,1281
2008,Lewis,36917,1144
2008,Livingston,41399,1486
2008,Madison,45915,1721
2008,Monroe,49042,1995
2008,Montgomery,36326,1150
2008,Nassau,89828,4517
2008,Niagara,39957,1449
2008,Oneida,39997,1439
2008,Onondaga,49820,2007
2008,Ontario,47422,1884
2008,Orange,57269,2150
2008,Orleans,35832,1052
2008,Oswego,39284,1380
2008,Otsego,40380,1486
2008,Putnam,80167,3699
2008,Rensselaer,46032,1781
2008,Rockland,73865,3078
2008,St. Lawrence,37900,1287
2008,Saratoga,58612,2622
2008,Schenectady,46705,1848
2008,Schoharie,38159,1322
2008,Schuyler,36766,1197
2008,Seneca,37633,1247
2008,Steuben,42358,1564
2008,Suffolk,74279,3492
2008,Sullivan,42221,1466
2008,Tioga,42962,1522
2008,Tompkins,54825,2398
2008,Ulster,47936,1925
2008,Warren,43009,1694
2008,Washington,36739,1141
2008,Wayne,40688,1420
2008,Westchester,125686,6540
2008,Wyoming,39070,1288
2008,Yates,35259,1039
2008,"Total, Counties Outside of New York City",63693,2845
2008,NYS Unclassified +,164655,9784
2008,Residence Unknown ++,222859,13066
2008,"Grand Total, Full-Year Resident",66540,3066
2007,New York City - Bronx,31098,653
2007,New York City - Kings,43352,1503
2007,New York City - Manhattan,208021,12014
2007,New York City - Queens,40485,1402
2007,New York City - Richmond,57304,2303
2007,"Total, New York City",80249,3865
2007,Albany,53819,2298
2007,Allegany,35375,1043
2007,Broome,41723,1459
2007,Cattaraugus,35842,1096
2007,Cayuga,39427,1301
2007,Chautauqua,36366,1117
2007,Chemung,41270,1480
2007,Chenango,35367,1082
2007,Clinton,40855,1433
2007,Columbia,55908,2093
2007,Cortland,39517,1294
2007,Delaware,38194,1309
2007,Dutchess,63189,2697
2007,Erie,46891,1882
2007,Essex,43870,1491
2007,Franklin,35426,1091
2007,Fulton,37869,1263
2007,Genesee,38123,1276
2007,Greene,42420,1595
2007,Hamilton,36976,1226
2007,Herkimer,35368,1078
2007,Jefferson,37520,1204
2007,Lewis,36620,1068
2007,Livingston,42229,1407
2007,Madison,44708,1590
2007,Monroe,51814,2137
2007,Montgomery,35524,1078
2007,Nassau,101645,5105
2007,Niagara,39835,1431
2007,Oneida,39756,1398
2007,Onondaga,50448,1951
2007,Ontario,48994,1944
2007,Orange,57546,2125
2007,Orleans,35256,1081
2007,Oswego,38704,1302
2007,Otsego,40407,1449
2007,Putnam,84847,3856
2007,Rensselaer,45827,1743
2007,Rockland,76306,3120
2007,St. Lawrence,36789,1194
2007,Saratoga,56926,2479
2007,Schenectady,47282,1869
2007,Schoharie,38758,1306
2007,Schuyler,36159,1127
2007,Seneca,36626,1144
2007,Steuben,43262,1588
2007,Suffolk,75531,3510
2007,Sullivan,42834,1450
2007,Tioga,41917,1427
2007,Tompkins,54088,2324
2007,Ulster,49556,1981
2007,Warren,46233,1834
2007,Washington,39673,1303
2007,Wayne,40679,1383
2007,Westchester,155044,8261
2007,Wyoming,38826,1250
2007,Yates,36816,1109
2007,"Total, Counties Outside of New York City",68369,3069
2007,NYS Unclassified +,53316,2454
2007,Residence Unknown ++,196088,10905
2007,"Grand Total, Full-Year Resident",73412,3406
2006,New York City - Bronx,30779,613
2006,New York City - Kings,41911,1393
2006,New York City - Manhattan,164929,9215
2006,New York City - Queens,39732,1347
2006,New York City - Richmond,56275,2235
2006,"Total, New York City",69998,3189
2006,Albany,52910,2200
2006,Allegany,33879,945
2006,Broome,40630,1383
2006,Cattaraugus,34700,1019
2006,Cayuga,38360,1237
2006,Chautauqua,35102,1024
2006,Chemung,41298,1472
2006,Chenango,34637,1033
2006,Clinton,39212,1329
2006,Columbia,54254,2169
2006,Cortland,38137,1212
2006,Delaware,36542,1201
2006,Dutchess,60239,2550
2006,Erie,45795,1788
2006,Essex,40775,1344
2006,Franklin,34587,1034
2006,Fulton,36509,1173
2006,Genesee,37326,1229
2006,Greene,41382,1544
2006,Hamilton,36892,1233
2006,Herkimer,34274,1012
2006,Jefferson,36157,1125
2006,Lewis,34307,947
2006,Livingston,39889,1375
2006,Madison,43692,1526
2006,Monroe,49728,1986
2006,Montgomery,34707,1033
2006,Nassau,94738,4692
2006,Niagara,39476,1403
2006,Oneida,38590,1311
2006,Onondaga,48621,1850
2006,Ontario,46849,1813
2006,Orange,56751,2090
2006,Orleans,34745,1039
2006,Oswego,37695,1233
2006,Otsego,39910,1415
2006,Putnam,74788,3217
2006,Rensselaer,44488,1669
2006,Rockland,75042,2995
2006,St. Lawrence,36258,1154
2006,Saratoga,55263,2377
2006,Schenectady,46215,1797
2006,Schoharie,38392,1278
2006,Schuyler,35011,1054
2006,Seneca,36375,1118
2006,Steuben,43615,1622
2006,Suffolk,72071,3282
2006,Sullivan,42455,1424
2006,Tioga,40627,1324
2006,Tompkins,50529,2093
2006,Ulster,48191,1891
2006,Warren,44594,1723
2006,Washington,36251,1082
2006,Wayne,39716,1321
2006,Westchester,134797,6974
2006,Wyoming,37130,1158
2006,Yates,35241,1030
2006,"Total, Counties Outside of New York City",64358,2814
2006,NYS Unclassified +,55878,2643
2006,Residence Unknown ++,169431,8801
2006,"Grand Total, Full-Year Resident",66806,2976
2005,New York City - Bronx,29909,687
2005,New York City - Kings,39091,1367
