Montgomery,1993,54,40,35,343
Nassau,1993,1043,338,786,3945
New York,1993,12642,88,11058,1346
Niagara,1993,154,64,134,844
Oneida,1993,174,38,143,1139
Onondaga,1993,658,185,751,1794
Ontario,1993,56,100,27,352
Orange,1993,419,216,695,1411
Orleans,1993,28,41,14,224
Oswego,1993,26,61,27,638
Otsego,1993,5,27,11,316
Putnam,1993,121,18,87,509
Queens,1993,4288,14,2775,1323
Rensselaer,1993,183,57,156,637
Richmond,1993,419,1,318,493
Rockland,1993,223,78,270,585
Saratoga,1993,61,94,51,968
Schenectady,1993,158,41,132,630
Schoharie,1993,9,19,17,206
Schuyler,1993,7,17,3,96
Seneca,1993,13,24,18,134
Steuben,1993,34,67,33,386
St. Lawrence,1993,35,78,80,679
Suffolk,1993,1108,194,1146,4200
Sullivan,1993,82,57,103,382
Tioga,1993,16,49,24,243
Tompkins,1993,45,31,43,339
Ulster,1993,243,155,299,989
Unknown-NonNYS,1993,20,0,0,1
Unknown NYC county,1993,3,0,0,0
Warren,1993,13,39,8,448
Washington,1993,10,33,15,431
Wayne,1993,54,79,67,362
Westchester,1993,989,202,1495,2223
Wyoming,1993,3,43,8,158
Yates,1993,1,21,1,93
Albany,1992,536,182,727,1399
Allegany,1992,7,17,6,190
Bronx,1992,10212,2,5055,1043
Broome,1992,234,143,249,756
Cattaraugus,1992,24,59,20,418
Cayuga,1992,45,22,28,335
Chautauqua,1992,101,116,36,731
Chemung,1992,89,73,29,370
Chenango,1992,16,39,17,257
Clinton,1992,53,55,29,485
Columbia,1992,71,40,47,222
Cortland,1992,12,12,8,406
Delaware,1992,9,37,7,275
Dutchess,1992,307,202,204,1372
Erie,1992,1422,292,2292,3032
Essex,1992,5,23,5,216
Franklin,1992,16,37,10,430
Fulton,1992,10,18,9,307
Genesee,1992,39,40,18,280
Greene,1992,26,46,41,371
Hamilton,1992,0,1,0,38
Herkimer,1992,10,31,4,291
Jefferson,1992,43,105,57,822
Kings,1992,8757,9,5738,1693
Lewis,1992,4,9,2,121
Livingston,1992,24,21,29,393
Madison,1992,24,18,15,414
Monroe,1992,883,428,579,1790
Montgomery,1992,63,36,42,323
Nassau,1992,1259,280,798,3746
New York,1992,13439,98,9920,1444
Niagara,1992,128,77,180,962
Oneida,1992,179,53,103,1309
Onondaga,1992,731,197,649,1993
Ontario,1992,58,99,26,386
Orange,1992,434,210,642,1510
Orleans,1992,27,47,15,178
Oswego,1992,47,49,20,623
Otsego,1992,13,22,6,443
Putnam,1992,76,24,78,623
Queens,1992,4403,27,3135,1471
Rensselaer,1992,96,66,64,702
Richmond,1992,413,1,256,507
Rockland,1992,268,112,273,546
Saratoga,1992,48,87,53,1159
Schenectady,1992,121,52,109,613
Schoharie,1992,6,22,30,255
Schuyler,1992,6,20,1,135
Seneca,1992,6,32,13,207
Steuben,1992,46,73,44,467
St. Lawrence,1992,43,78,64,736
Suffolk,1992,1158,146,1153,4431
Sullivan,1992,132,57,114,439
Tioga,1992,18,35,12,233
Tompkins,1992,19,30,31,434
Ulster,1992,151,114,176,1020
Unknown-NonNYS,1992,27,1,0,1
Unknown NYC county,1992,2,0,0,0
Warren,1992,7,22,13,530
Washington,1992,14,31,11,372
Wayne,1992,67,68,64,370
Westchester,1992,1158,188,1685,2314
Wyoming,1992,18,40,13,215
Yates,1992,6,18,8,72
Albany,1991,548,140,566,1514
Allegany,1991,3,37,5,182
Bronx,1991,11047,9,4663,952
Broome,1991,196,118,164,598
Cattaraugus,1991,17,64,29,508
Cayuga,1991,32,25,16,310
Chautauqua,1991,107,119,64,859
Chemung,1991,50,73,37,332
Chenango,1991,2,24,5,272
Clinton,1991,20,45,33,455
Columbia,1991,57,33,66,282
Cortland,1991,11,4,11,394
Delaware,1991,9,22,18,276
Dutchess,1991,316,225,245,1383
Erie,1991,1003,310,1885,3318
Essex,1991,9,15,5,244
Franklin,1991,13,53,29,358
Fulton,1991,8,34,13,265
Genesee,1991,34,46,25,330
Greene,1991,44,40,56,351
Hamilton,1991,3,5,3,58
Herkimer,1991,3,38,9,319
Jefferson,1991,43,105,46,910
Kings,1991,9623,4,6002,1510
Lewis,1991,6,13,0,136
Livingston,1991,28,29,28,435
Madison,1991,20,10,30,461
Monroe,1991,785,382,528,1939
Montgomery,1991,75,48,40,331
Nassau,1991,1288,365,834,4447
New York,1991,14138,35,11239,1248
Niagara,1991,114,47,136,1006
Oneida,1991,219,51,85,1509
Onondaga,1991,513,225,625,2167
Ontario,1991,44,123,32,461
Orange,1991,443,185,516,1473
Orleans,1991,21,61,18,248
Oswego,1991,25,37,26,630
Otsego,1991,9,22,14,463
Putnam,1991,131,18,165,696
Queens,1991,4722,16,3740,1368
Rensselaer,1991,114,45,52,816
Richmond,1991,483,0,329,389
Rockland,1991,272,84,247,569
Saratoga,1991,72,83,38,1212
Schenectady,1991,152,57,155,678
Schoharie,1991,5,26,30,256
Schuyler,1991,11,15,1,78
Seneca,1991,15,24,11,185
Steuben,1991,39,105,23,516
St. Lawrence,1991,25,70,77,607
Suffolk,1991,1233,93,1103,4716
Sullivan,1991,123,53,125,547
Tioga,1991,15,42,9,236
Tompkins,1991,38,34,36,457
Ulster,1991,126,108,145,889
Unknown-NonNYS,1991,41,2,1,0
Unknown NYC county,1991,1,0,0,0
Warren,1991,18,28,21,474
Washington,1991,15,19,15,439
Wayne,1991,50,55,52,504
Westchester,1991,1584,208,1692,2610
Wyoming,1991,8,32,7,233
Yates,1991,11,15,4,95
Albany,1990,331,157,240,1859
Allegany,1990,2,27,6,195
Bronx,1990,10833,10,5001,957
Broome,1990,148,98,207,541
Cattaraugus,1990,19,77,22,527
Cayuga,1990,25,27,17,280
Chautauqua,1990,48,106,68,893
Chemung,1990,44,55,24,317
Chenango,1990,8,40,8,281
Clinton,1990,23,50,43,554
Columbia,1990,67,54,57,338
Cortland,1990,17,5,7,389
Delaware,1990,13,35,13,314
Dutchess,1990,273,215,283,1467
Erie,1990,898,314,1675,3791
Essex,1990,20,20,19,241
Franklin,1990,20,49,36,473
Fulton,1990,4,25,6,275
Genesee,1990,32,48,22,323
Greene,1990,62,48,41,334
Hamilton,1990,1,5,1,58
Herkimer,1990,23,28,21,297
Jefferson,1990,41,119,101,807
Kings,1990,10814,37,9033,1343
Lewis,1990,1,14,2,126
Livingston,1990,13,27,30,470
Madison,1990,16,17,15,489
Monroe,1990,1002,445,695,2008
Montgomery,1990,78,55,36,379
Nassau,1990,1328,487,852,4909
New York,1990,17442,30,13952,1354
Niagara,1990,130,68,188,1014
Oneida,1990,130,39,87,1205
Onondaga,1990,576,217,690,2188
Ontario,1990,43,128,32,570
Orange,1990,493,208,636,1521
Orleans,1990,22,46,15,281
Oswego,1990,52,47,28,691
Otsego,1990,20,34,26,603
Putnam,1990,99,19,137,618
Queens,1990,5224,23,4125,1277
Rensselaer,1990,83,62,90,1001
Richmond,1990,500,0,297,419
Rockland,1990,300,106,251,623
Saratoga,1990,30,55,53,1260
Schenectady,1990,179,50,126,544
Schoharie,1990,8,23,47,270
Schuyler,1990,5,22,6,116
Seneca,1990,14,50,18,267
Steuben,1990,17,106,28,536
St. Lawrence,1990,21,62,90,731
Suffolk,1990,1534,108,1611,6058
Sullivan,1990,102,87,123,574
Tioga,1990,14,42,10,225
Tompkins,1990,28,23,43,426
Ulster,1990,143,153,183,894
Unknown-NonNYS,1990,33,0,0,8
Unknown NYC county,1990,5,0,0,0
Warren,1990,8,48,15,474
Washington,1990,13,35,11,530
Wayne,1990,33,48,33,621
Westchester,1990,1611,232,1998,2934
Wyoming,1990,15,33,8,237
Yates,1990,8,22,7,95
Albany,1989,517,149,379,1801
Allegany,1989,28,21,9,235
Bronx,1989,10718,27,6844,1230
Broome,1989,152,95,231,562
Cattaraugus,1989,23,77,29,479
Cayuga,1989,35,18,29,231
Chautauqua,1989,60,100,101,867
Chemung,1989,45,42,15,279
Chenango,1989,3,30,13,287
Clinton,1989,45,43,102,504
Columbia,1989,82,27,71,325
Cortland,1989,30,1,19,362
Delaware,1989,11,25,11,331
Dutchess,1989,381,192,410,1492
Erie,1989,825,315,1372,3461
Essex,1989,8,20,10,236
Franklin,1989,8,28,82,376
Fulton,1989,12,7,0,263
Genesee,1989,34,45,32,359
Greene,1989,47,31,21,317
Hamilton,1989,3,3,4,46
Herkimer,1989,50,38,38,276
Jefferson,1989,54,74,86,606
Kings,1989,11678,14,12333,1580
Lewis,1989,0,10,6,127
Livingston,1989,11,17,28,367
Madison,1989,36,24,16,389
Monroe,1989,993,369,930,1778
Montgomery,1989,77,59,47,384
Nassau,1989,1637,393,1136,4318
New York,1989,17313,33,19597,1146
Niagara,1989,151,43,228,927
Oneida,1989,121,39,105,1106
Onondaga,1989,556,167,658,1904
Ontario,1989,37,96,48,645
Orange,1989,657,214,879,1423
Orleans,1989,19,44,4,201
Oswego,1989,32,35,31,666
Otsego,1989,19,32,12,479
Putnam,1989,111,11,173,527
Queens,1989,5239,30,4955,1397
Rensselaer,1989,100,41,93,923
Richmond,1989,509,0,467,481
Rockland,1989,300,103,393,608
Saratoga,1989,79,54,69,1338
Schenectady,1989,207,68,160,510
Schoharie,1989,3,22,16,297
Schuyler,1989,4,18,0,118
Seneca,1989,21,42,13,270
Steuben,1989,34,81,61,424
St. Lawrence,1989,25,49,68,575
Suffolk,1989,2166,103,2437,6211
Sullivan,1989,173,92,149,640
Tioga,1989,14,29,26,249
Tompkins,1989,36,31,38,454
Ulster,1989,142,113,203,808
Unknown-NonNYS,1989,47,1,6,1
Unknown NYC county,1989,13,0,4,2
Warren,1989,23,27,34,579
Washington,1989,27,34,19,499
Wayne,1989,82,44,72,599
Westchester,1989,1955,169,2473,2885
Wyoming,1989,8,35,7,207
Yates,1989,8,13,5,51
Albany,1988,297,138,381,1627
Allegany,1988,1,24,4,198
Bronx,1988,10123,13,6876,1092
Broome,1988,125,109,125,599
Cattaraugus,1988,12,67,21,536
Cayuga,1988,45,12,23,173
Chautauqua,1988,40,100,49,792
Chemung,1988,22,47,18,268
Chenango,1988,2,34,11,320
Clinton,1988,28,31,125,546
Columbia,1988,63,17,52,255
Cortland,1988,16,4,12,356
Delaware,1988,13,19,18,284
Dutchess,1988,202,159,415,1320
Erie,1988,543,312,1254,3429
Essex,1988,10,17,19,254
Franklin,1988,10,33,45,345
Fulton,1988,12,11,5,239
Genesee,1988,15,46,20,336
Greene,1988,27,21,47,305
Hamilton,1988,0,3,2,42
Herkimer,1988,17,36,13,295
Jefferson,1988,32,61,60,591
Kings,1988,8873,20,9289,1549
Lewis,1988,1,17,5,109
Livingston,1988,8,17,11,324
Madison,1988,8,9,11,321
Monroe,1988,550,390,636,1970
Montgomery,1988,50,48,48,391
Nassau,1988,1268,337,1320,4017
New York,1988,14904,39,22519,1195
Niagara,1988,72,47,129,894
Oneida,1988,150,24,58,926
Onondaga,1988,568,153,530,1646
Ontario,1988,55,148,44,655
Orange,1988,540,168,1013,1425
Orleans,1988,10,36,9,159
Oswego,1988,14,26,20,629
Otsego,1988,12,30,25,485
Putnam,1988,73,13,114,514
Queens,1988,5839,25,4377,1574
Rensselaer,1988,123,20,90,902
Richmond,1988,497,1,466,510
Rockland,1988,222,121,396,573
Saratoga,1988,79,50,111,1171
Schenectady,1988,147,77,85,594
Schoharie,1988,12,8,25,183
Schuyler,1988,1,10,3,84
Seneca,1988,8,43,17,222
Steuben,1988,12,55,19,407
St. Lawrence,1988,21,84,84,723
Suffolk,1988,1190,111,2607,7751
Sullivan,1988,159,82,263,578
Tioga,1988,9,65,18,306
Tompkins,1988,40,26,46,422
Ulster,1988,92,120,203,832
Unknown-NonNYS,1988,26,1,0,3
Unknown NYC county,1988,7,0,4,5
Warren,1988,21,29,31,554
Washington,1988,1,36,11,442
Wayne,1988,35,29,50,613
Westchester,1988,1137,181,2640,2609
Wyoming,1988,6,25,6,230
Yates,1988,1,10,3,56
Albany,1987,212,118,277,1629
Allegany,1987,4,22,10,167
Bronx,1987,9464,9,5436,1307
Broome,1987,66,83,176,467
Cattaraugus,1987,48,66,12,503
Cayuga,1987,18,26,21,261
Chautauqua,1987,11,99,33,647
Chemung,1987,13,50,8,273
Chenango,1987,8,22,5,331
Clinton,1987,41,30,95,407
Columbia,1987,16,16,23,268
Cortland,1987,19,1,14,303
Delaware,1987,11,25,13,269
Dutchess,1987,147,139,251,1446
Erie,1987,497,328,1478,3247
Essex,1987,3,17,15,247
Franklin,1987,13,18,45,325
Fulton,1987,23,9,7,221
Genesee,1987,4,56,8,328
Greene,1987,6,31,39,279
Hamilton,1987,3,3,10,29
Herkimer,1987,24,21,29,283
Jefferson,1987,24,57,42,387
Kings,1987,7911,31,8447,1647
Lewis,1987,1,11,4,76
Livingston,1987,11,18,22,415
Madison,1987,16,10,11,324
Monroe,1987,339,427,359,2028
Montgomery,1987,34,32,34,368
Nassau,1987,798,301,1109,3599
New York,1987,11420,15,23504,915
Niagara,1987,126,39,77,1006
Oneida,1987,103,33,64,807
Onondaga,1987,269,139,267,1377
Ontario,1987,27,125,33,664
Orange,1987,336,179,512,1455
Orleans,1987,10,24,10,141
Oswego,1987,24,13,20,465
Otsego,1987,6,27,14,426
Putnam,1987,58,9,154,639
Queens,1987,4220,15,3394,1401
Rensselaer,1987,54,15,56,763
Richmond,1987,500,0,528,558
Rockland,1987,128,88,255,615
Saratoga,1987,49,38,70,1097
Schenectady,1987,78,66,66,525
Schoharie,1987,6,6,17,199
Schuyler,1987,0,15,13,86
Seneca,1987,11,28,26,183
Steuben,1987,16,55,27,401
St. Lawrence,1987,21,64,63,622
Suffolk,1987,806,93,1722,8384
Sullivan,1987,81,78,108,547
Tioga,1987,13,42,6,236
Tompkins,1987,32,13,21,410
Ulster,1987,82,108,150,818
Unknown-NonNYS,1987,28,4,2,5
Unknown NYC county,1987,9,0,3,0
Warren,1987,24,11,30,775
Washington,1987,6,44,11,504
Wayne,1987,27,26,47,593
Westchester,1987,1177,162,2295,2434
Wyoming,1987,0,16,15,213
Yates,1987,1,9,0,51
Albany,1986,168,144,230,1465
Allegany,1986,7,7,2,164
Bronx,1986,6238,11,4170,1216
Broome,1986,83,74,81,582
Cattaraugus,1986,12,66,27,514
Cayuga,1986,17,24,17,251
Chautauqua,1986,7,82,20,722
Chemung,1986,8,52,6,260
Chenango,1986,6,23,16,336
Clinton,1986,21,36,64,383
Columbia,1986,28,16,25,252
Cortland,1986,5,2,9,300
Delaware,1986,5,12,14,205
Dutchess,1986,115,128,178,1195
Erie,1986,372,321,1147,3518
Essex,1986,3,22,17,260
Franklin,1986,12,18,31,350
Fulton,1986,14,9,14,180
Genesee,1986,14,38,12,365
Greene,1986,43,28,60,203
Hamilton,1986,1,0,5,22
Herkimer,1986,10,34,3,274
Jefferson,1986,23,37,34,318
Kings,1986,6209,4,6713,1601
Lewis,1986,4,16,3,74
Livingston,1986,19,19,22,399
Madison,1986,6,19,10,335
Monroe,1986,327,359,299,2112
Montgomery,1986,24,49,49,457
Nassau,1986,654,336,1197,3750
New York,1986,11216,17,23259,1155
Niagara,1986,104,33,86,1067
Oneida,1986,92,44,63,812
Onondaga,1986,237,76,145,1408
Ontario,1986,9,102,30,616
Orange,1986,147,191,329,1315
Orleans,1986,11,13,6,132
Oswego,1986,35,19,44,579
Otsego,1986,18,31,12,399
Putnam,1986,70,7,151,512
Queens,1986,3862,19,2742,1419
Rensselaer,1986,36,42,46,781
Richmond,1986,383,0,384,504
Rockland,1986,120,107,213,658
Saratoga,1986,36,52,75,1116
Schenectady,1986,44,74,47,597
Schoharie,1986,5,4,5,212
Schuyler,1986,1,10,2,86
Seneca,1986,8,26,13,176
Steuben,1986,16,56,21,441
St. Lawrence,1986,18,55,69,692
Suffolk,1986,542,86,1661,7895
Sullivan,1986,41,47,70,486
Tioga,1986,16,40,17,228
Tompkins,1986,20,10,20,378
Ulster,1986,42,81,135,754
Unknown-NonNYS,1986,12,2,0,2
Unknown NYC county,1986,6,0,8,6
Warren,1986,25,12,67,575
Washington,1986,7,42,26,341
Wayne,1986,27,31,47,655
Westchester,1986,695,140,1808,2700
Wyoming,1986,3,16,8,196
Yates,1986,6,9,9,55
Albany,1985,159,159,180,1714
Allegany,1985,6,4,5,141
Bronx,1985,4436,1,4497,1350
Broome,1985,47,84,59,625
Cattaraugus,1985,12,51,15,455
Cayuga,1985,17,28,24,357
Chautauqua,1985,21,65,17,745
Chemung,1985,6,43,7,264
Chenango,1985,2,24,21,343
Clinton,1985,25,30,56,510
Columbia,1985,21,16,23,269
Cortland,1985,13,0,21,466
Delaware,1985,11,7,8,240
Dutchess,1985,82,118,146,1433
Erie,1985,341,282,1085,3579
Essex,1985,3,19,6,270
Franklin,1985,14,12,17,247
Fulton,1985,3,19,6,185
Genesee,1985,1,20,17,353
Greene,1985,12,9,27,190
Hamilton,1985,0,2,1,37
Herkimer,1985,8,28,21,278
Jefferson,1985,11,36,21,401
Kings,1985,4548,10,5626,1997
Lewis,1985,1,13,6,81
Livingston,1985,3,18,14,488
Madison,1985,6,20,1,359
Monroe,1985,147,322,262,2132
Montgomery,1985,17,31,43,299
Nassau,1985,411,247,985,4503
New York,1985,8738,23,19892,1124
Niagara,1985,39,31,66,1119
Oneida,1985,50,31,45,835
Onondaga,1985,243,58,110,1498
Ontario,1985,25,73,24,524
Orange,1985,168,176,216,1131
Orleans,1985,2,28,6,91
Oswego,1985,22,24,14,552
Otsego,1985,4,30,36,475
Putnam,1985,40,4,53,495
Queens,1985,2088,18,2561,1547
Rensselaer,1985,31,23,51,878
Richmond,1985,108,1,399,539
Rockland,1985,115,102,189,991
Saratoga,1985,54,36,63,1280
Schenectady,1985,40,70,26,659
Schoharie,1985,3,10,2,203
Schuyler,1985,2,8,3,79
Seneca,1985,4,26,9,185
Steuben,1985,7,40,12,363
St. Lawrence,1985,23,45,99,635
Suffolk,1985,499,80,1341,8954
Sullivan,1985,19,27,74,527
Tioga,1985,5,37,13,247
Tompkins,1985,22,5,18,381
Ulster,1985,61,48,96,796
Unknown-NonNYS,1985,10,0,1,2
Unknown NYC county,1985,9,0,5,3
Warren,1985,17,5,50,630
Washington,1985,4,42,4,427
Wayne,1985,20,27,54,727
Westchester,1985,443,120,1425,3103
Wyoming,1985,3,22,8,182
Yates,1985,4,15,3,61
Albany,1984,137,116,172,1590
Allegany,1984,3,14,7,181
Bronx,1984,3344,9,3724,1585
Broome,1984,57,97,62,751
Cattaraugus,1984,11,44,24,473
Cayuga,1984,7,21,24,365
Chautauqua,1984,12,72,20,774
Chemung,1984,5,31,4,296
Chenango,1984,11,19,6,344
Clinton,1984,7,26,57,497
Columbia,1984,44,29,27,308
Cortland,1984,2,4,6,440
Delaware,1984,13,13,6,231
Dutchess,1984,80,118,180,1575
Erie,1984,274,245,912,4320
Essex,1984,2,17,8,240
Franklin,1984,9,11,17,247
Fulton,1984,45,13,3,177
Genesee,1984,17,17,5,424
Greene,1984,15,14,8,197
Hamilton,1984,0,0,1,32
Herkimer,1984,4,18,14,276
Jefferson,1984,9,39,27,326
Kings,1984,3534,6,4573,1704
Lewis,1984,2,10,5,82
Livingston,1984,5,26,9,408
Madison,1984,4,12,6,337
Monroe,1984,165,342,251,2750
Montgomery,1984,15,30,25,329
Nassau,1984,449,183,963,4741
New York,1984,10594,17,17317,1136
Niagara,1984,24,31,61,910
Oneida,1984,29,30,52,702
Onondaga,1984,207,70,127,1351
Ontario,1984,18,40,14,445
Orange,1984,147,186,290,1478
Orleans,1984,3,18,5,163
Oswego,1984,18,12,24,669
Otsego,1984,20,20,14,409
Putnam,1984,33,10,47,572
Queens,1984,1615,30,2430,1579
Rensselaer,1984,17,28,45,648
Richmond,1984,88,4,316,621
Rockland,1984,78,98,174,914
Saratoga,1984,22,32,22,1276
Schenectady,1984,37,87,22,802
Schoharie,1984,5,12,10,190
Schuyler,1984,0,16,2,99
Seneca,1984,0,26,6,207
Steuben,1984,3,37,8,357
St. Lawrence,1984,17,69,82,615
Suffolk,1984,392,117,1194,8388
Sullivan,1984,52,48,96,651
Tioga,1984,0,36,10,283
Tompkins,1984,12,7,4,407
Ulster,1984,54,59,119,781
Unknown-NonNYS,1984,11,2,0,1
Unknown NYC county,1984,4,0,2,3
Warren,1984,12,9,15,753
Washington,1984,6,40,16,399
Wayne,1984,16,31,38,833
Westchester,1984,357,130,1307,3073
Wyoming,1984,5,11,19,173
Yates,1984,1,5,1,56
Albany,1983,127,126,132,1827
Allegany,1983,4,26,9,142
Bronx,1983,2610,41,2978,1219
Broome,1983,43,79,56,571
Cattaraugus,1983,18,46,18,386
Cayuga,1983,17,20,4,307
Chautauqua,1983,38,70,24,590
Chemung,1983,16,40,14,355
Chenango,1983,10,21,8,297
Clinton,1983,20,26,83,511
Columbia,1983,35,20,30,364
Cortland,1983,6,12,16,392
Delaware,1983,9,21,18,148
Dutchess,1983,66,114,114,1449
Erie,1983,264,238,885,4358
Essex,1983,4,14,12,173
Franklin,1983,12,21,17,199
Fulton,1983,5,13,4,146
Genesee,1983,8,34,9,480
Greene,1983,10,10,7,168
Hamilton,1983,3,3,0,24
Herkimer,1983,1,19,12,183
Jefferson,1983,15,42,42,330
Kings,1983,2276,91,3485,1034
Lewis,1983,1,7,4,63
Livingston,1983,10,33,14,383
Madison,1983,3,27,8,354
Monroe,1983,164,307,269,2767
Montgomery,1983,13,36,13,261
Nassau,1983,320,153,864,3806
New York,1983,8678,112,13284,816
Niagara,1983,25,55,53,838
Oneida,1983,56,57,55,646
Onondaga,1983,201,91,75,1283
Ontario,1983,3,66,16,453
Orange,1983,185,190,356,1798
Orleans,1983,3,23,29,183
Oswego,1983,32,35,24,449
Otsego,1983,5,21,10,286
Putnam,1983,27,24,57,654
Queens,1983,1514,55,1577,1091
Rensselaer,1983,20,42,32,843
Richmond,1983,75,3,271,355
Rockland,1983,109,77,166,633
Saratoga,1983,44,53,49,1276
Schenectady,1983,37,69,30,758
Schoharie,1983,7,10,6,140
Schuyler,1983,3,14,3,96
Seneca,1983,1,24,4,379
Steuben,1983,13,34,11,307
St. Lawrence,1983,26,71,89,711
Suffolk,1983,526,319,954,8387
Sullivan,1983,29,48,58,744
Tioga,1983,7,34,14,238
Tompkins,1983,15,20,14,444
Ulster,1983,69,69,108,1035
Unknown-NonNYS,1983,10,2,0,1
Unknown NYC county,1983,6,0,9,5
Warren,1983,34,27,38,671
Washington,1983,19,37,12,314
Wayne,1983,9,77,34,1008
Westchester,1983,301,137,943,2617
Wyoming,1983,6,6,7,143
Yates,1983,2,14,3,67
Albany,1982,171,121,170,1760
Allegany,1982,0,16,4,116
Bronx,1982,2321,74,2333,805
Broome,1982,43,72,84,590
Cattaraugus,1982,8,35,33,397
Cayuga,1982,15,16,20,280
Chautauqua,1982,11,72,23,582
Chemung,1982,24,57,8,351
Chenango,1982,3,15,9,190
Clinton,1982,11,29,50,400
Columbia,1982,38,14,22,283
Cortland,1982,7,11,41,406
Delaware,1982,7,7,13,175
Dutchess,1982,110,87,150,1297
Erie,1982,365,174,756,4188
Essex,1982,9,24,21,258
Franklin,1982,9,17,25,222
Fulton,1982,9,19,7,113
Genesee,1982,25,54,54,720
Greene,1982,17,9,25,179
Hamilton,1982,5,2,5,31
Herkimer,1982,12,24,13,216
Jefferson,1982,25,32,29,352
Kings,1982,1989,63,3830,817
Lewis,1982,0,9,2,69
Livingston,1982,6,16,14,255
Madison,1982,17,17,7,335
Monroe,1982,96,265,231,2523
Montgomery,1982,6,25,20,158
Nassau,1982,492,153,887,4091
New York,1982,8111,108,9379,406
Niagara,1982,33,42,59,712
Oneida,1982,26,41,74,630
Onondaga,1982,238,105,123,1112
Ontario,1982,9,45,14,442
Orange,1982,129,142,288,1303
Orleans,1982,2,26,10,200
Oswego,1982,14,29,21,462
Otsego,1982,10,15,14,340
Putnam,1982,34,12,65,744
Queens,1982,1111,77,1828,698
Rensselaer,1982,18,39,22,601
Richmond,1982,55,5,157,205
Rockland,1982,83,42,150,446
Saratoga,1982,35,45,49,989
Schenectady,1982,25,57,12,771
Schoharie,1982,23,5,11,153
Schuyler,1982,0,12,0,64
Seneca,1982,10,32,10,353
Steuben,1982,7,22,4,353
St. Lawrence,1982,38,63,93,785
Suffolk,1982,430,232,725,8217
Sullivan,1982,52,51,93,565
Tioga,1982,13,30,19,238
Tompkins,1982,11,15,15,546
Ulster,1982,50,37,106,695
Unknown-NonNYS,1982,5,1,0,1
Unknown NYC county,1982,73,0,100,8
Warren,1982,12,11,15,326
Washington,1982,3,18,7,242
Wayne,1982,13,56,38,918
Westchester,1982,314,111,956,2381
Wyoming,1982,7,9,7,118
Yates,1982,1,15,5,56
Albany,1981,138,81,187,1449
Allegany,1981,4,11,4,143
Bronx,1981,2014,2,1491,519
Broome,1981,46,54,59,498
Cattaraugus,1981,10,31,37,357
Cayuga,1981,5,12,19,258
Chautauqua,1981,26,44,40,583
Chemung,1981,13,21,14,265
Chenango,1981,7,16,10,167
Clinton,1981,26,20,77,381
Columbia,1981,12,17,15,241
Cortland,1981,18,7,35,303
Delaware,1981,9,13,15,115
Dutchess,1981,60,43,96,1049
Erie,1981,284,143,531,2509
Essex,1981,6,14,45,224
Franklin,1981,9,14,37,341
Fulton,1981,12,4,10,130
Genesee,1981,4,24,9,313
Greene,1981,14,1,12,148
Hamilton,1981,1,1,4,32
Herkimer,1981,7,6,17,171
Jefferson,1981,22,33,42,274
Kings,1981,1852,10,2506,497
Lewis,1981,3,8,7,64
Livingston,1981,12,5,9,265
Madison,1981,13,28,19,320
Monroe,1981,121,277,196,2689
Montgomery,1981,7,16,6,179
Nassau,1981,442,112,870,3256
New York,1981,6387,63,6621,194
Niagara,1981,26,28,61,714
Oneida,1981,63,26,59,540
Onondaga,1981,169,55,132,914
Ontario,1981,14,45,21,372
Orange,1981,56,133,175,1173
Orleans,1981,20,23,11,133
Oswego,1981,16,15,15,350
Otsego,1981,13,12,14,352
Putnam,1981,24,5,56,512
Queens,1981,1233,12,1810,468
Rensselaer,1981,38,48,49,781
Richmond,1981,85,2,150,176
Rockland,1981,73,48,98,419
Saratoga,1981,29,38,54,1017
Schenectady,1981,42,40,25,660
Schoharie,1981,6,8,6,182
Schuyler,1981,3,4,4,34
Seneca,1981,0,36,10,231
Steuben,1981,12,22,12,281
St. Lawrence,1981,17,65,60,687
Suffolk,1981,470,82,484,6227
Sullivan,1981,52,37,92,473
Tioga,1981,8,17,17,204
Tompkins,1981,25,8,12,351
Ulster,1981,32,27,105,620
Unknown-NonNYS,1981,16,0,1,3
Unknown NYC county,1981,133,4,203,11
Warren,1981,7,4,9,309
Washington,1981,3,19,13,201
Wayne,1981,14,35,63,952
Westchester,1981,287,103,849,1863
Wyoming,1981,4,4,4,102
Yates,1981,0,16,8,83
Albany,1980,88,79,222,1632
Allegany,1980,6,4,6,144
Bronx,1980,1391,7,1054,470
Broome,1980,39,51,78,511
Cattaraugus,1980,11,23,25,289
Cayuga,1980,3,6,21,238
Chautauqua,1980,36,40,39,517
Chemung,1980,16,12,4,277
Chenango,1980,9,23,12,220
Clinton,1980,25,22,58,277
Columbia,1980,13,12,28,223
Cortland,1980,19,10,23,326
Delaware,1980,9,10,28,102
Dutchess,1980,46,42,103,881
Erie,1980,254,125,638,2418
Essex,1980,6,23,41,233
Franklin,1980,0,8,22,265
Fulton,1980,3,11,3,143
Genesee,1980,4,22,8,88
Greene,1980,4,8,10,138
Hamilton,1980,0,3,3,28
Herkimer,1980,6,16,13,182
Jefferson,1980,20,49,24,365
Kings,1980,1062,9,1160,614
Lewis,1980,6,9,5,92
Livingston,1980,4,7,9,218
Madison,1980,8,26,8,331
Monroe,1980,151,222,150,2605
Montgomery,1980,3,11,10,147
Nassau,1980,466,92,862,2963
New York,1980,4316,13,5273,255
Niagara,1980,34,17,60,682
