Otsego,1992,1378,217,1161
Putnam,1992,1704,370,1334
Queens,1992,32676,16813,15863
Rensselaer,1992,2929,666,2263
Richmond,1992,5688,2645,3043
Rockland,1992,3013,965,2048
Saratoga,1992,3964,651,3313
Schenectady,1992,2877,705,2172
Schoharie,1992,773,132,641
Schuyler,1992,509,108,401
Seneca,1992,804,142,662
Steuben,1992,1756,356,1400
St. Lawrence,1992,2509,437,2072
Suffolk,1992,18887,5479,13408
Sullivan,1992,2497,738,1759
Tioga,1992,962,225,737
Tompkins,1992,1837,358,1479
Ulster,1992,4352,1124,3228
Unknown-NonNYS,1992,111,108,3
Unknown NYC county,1992,30,22,8
Warren,1992,2033,330,1703
Washington,1992,1338,234,1104
Wayne,1992,2423,473,1950
Westchester,1992,15385,4600,10785
Wyoming,1992,745,186,559
Yates,1992,375,89,286
Albany,1991,9095,2455,6640
Allegany,1991,885,188,697
Bronx,1991,44784,28509,16275
Broome,1991,4513,1011,3502
Cattaraugus,1991,1635,306,1329
Cayuga,1991,1538,296,1242
Chautauqua,1991,3272,578,2694
Chemung,1991,2195,461,1734
Chenango,1991,1031,131,900
Clinton,1991,1881,333,1548
Columbia,1991,1631,405,1226
Cortland,1991,1414,170,1244
Delaware,1991,1229,201,1028
Dutchess,1991,6462,1600,4862
Erie,1991,24254,6425,17829
Essex,1991,638,161,477
Franklin,1991,1195,276,919
Fulton,1991,1101,209,892
Genesee,1991,1203,232,971
Greene,1991,1161,275,886
Hamilton,1991,117,19,98
Herkimer,1991,1068,195,873
Jefferson,1991,2618,558,2060
Kings,1991,56370,35158,21212
Lewis,1991,404,92,312
Livingston,1991,1598,239,1359
Madison,1991,1448,178,1270
Monroe,1991,19505,4518,14987
Montgomery,1991,1320,267,1053
Nassau,1991,18258,5802,12456
New York,1991,97676,39575,58101
Niagara,1991,4571,933,3638
Oneida,1991,5493,1050,4443
Onondaga,1991,12488,3499,8989
Ontario,1991,2155,454,1701
Orange,1991,8383,2019,6364
Orleans,1991,947,220,727
Oswego,1991,2161,464,1697
Otsego,1991,1292,201,1091
Putnam,1991,1921,416,1505
Queens,1991,33452,17812,15640
Rensselaer,1991,3166,738,2428
Richmond,1991,6259,2886,3373
Rockland,1991,3245,1000,2245
Saratoga,1991,4027,630,3397
Schenectady,1991,3365,728,2637
Schoharie,1991,848,125,723
Schuyler,1991,398,85,313
Seneca,1991,820,153,667
Steuben,1991,2027,418,1609
St. Lawrence,1991,2477,383,2094
Suffolk,1991,19347,5496,13851
Sullivan,1991,2812,728,2084
Tioga,1991,985,224,761
Tompkins,1991,2135,374,1761
Ulster,1991,4212,1072,3140
Unknown-NonNYS,1991,177,169,8
Unknown NYC county,1991,13,7,6
Warren,1991,1983,352,1631
Washington,1991,1500,260,1240
Wayne,1991,2404,409,1995
Westchester,1991,16920,5294,11626
Wyoming,1991,824,169,655
Yates,1991,424,86,338
Albany,1990,8514,2120,6394
Allegany,1990,806,180,626
Bronx,1990,43837,28129,15708
Broome,1990,4244,936,3308
Cattaraugus,1990,1582,296,1286
Cayuga,1990,1466,275,1191
Chautauqua,1990,3270,545,2725
Chemung,1990,2193,433,1760
Chenango,1990,1116,168,948
Clinton,1990,1943,417,1526
Columbia,1990,1591,433,1158
Cortland,1990,1394,158,1236
Delaware,1990,1256,213,1043
Dutchess,1990,6434,1561,4873
Erie,1990,25113,6420,18693
Essex,1990,720,182,538
Franklin,1990,1290,264,1026
Fulton,1990,870,167,703
Genesee,1990,1216,233,983
Greene,1990,1141,285,856
Hamilton,1990,114,16,98
Herkimer,1990,1065,223,842
Jefferson,1990,2701,525,2176
Kings,1990,61869,37168,24701
Lewis,1990,355,85,270
Livingston,1990,1637,223,1414
Madison,1990,1443,201,1242
Monroe,1990,20474,5005,15469
Montgomery,1990,1336,283,1053
Nassau,1990,18579,5843,12736
New York,1990,98622,44632,53990
Niagara,1990,4601,998,3603
Oneida,1990,4622,868,3754
Onondaga,1990,12256,3546,8710
Ontario,1990,2311,414,1897
Orange,1990,8628,2026,6602
Orleans,1990,934,214,720
Oswego,1990,2316,492,1824
Otsego,1990,1483,221,1262
Putnam,1990,1932,384,1548
Queens,1990,34422,18683,15739
Rensselaer,1990,3236,685,2551
Richmond,1990,6161,2737,3424
Rockland,1990,3575,1096,2479
Saratoga,1990,3975,561,3414
Schenectady,1990,2971,794,2177
Schoharie,1990,868,138,730
Schuyler,1990,461,87,374
Seneca,1990,1033,202,831
Steuben,1990,1889,344,1545
St. Lawrence,1990,2752,436,2316
Suffolk,1990,22427,5953,16474
Sullivan,1990,2789,694,2095
Tioga,1990,943,188,755
Tompkins,1990,1948,307,1641
Ulster,1990,4310,1047,3263
Unknown-NonNYS,1990,181,163,18
Unknown NYC county,1990,33,27,6
Warren,1990,1990,390,1600
Washington,1990,1482,242,1240
Wayne,1990,2439,341,2098
Westchester,1990,18013,5384,12629
Wyoming,1990,826,187,639
Yates,1990,414,97,317
Albany,1989,8003,2121,5882
Allegany,1989,826,182,644
Bronx,1989,46127,28051,18076
Broome,1989,4039,854,3185
Cattaraugus,1989,1413,284,1129
Cayuga,1989,1478,316,1162
Chautauqua,1989,2922,494,2428
Chemung,1989,2095,382,1713
Chenango,1989,1046,124,922
Clinton,1989,1713,374,1339
Columbia,1989,1379,342,1037
Cortland,1989,1365,158,1207
Delaware,1989,1211,190,1021
Dutchess,1989,6802,1599,5203
Erie,1989,22623,5703,16920
Essex,1989,651,141,510
Franklin,1989,1117,202,915
Fulton,1989,863,148,715
Genesee,1989,1194,272,922
Greene,1989,1083,289,794
Hamilton,1989,106,18,88
Herkimer,1989,1035,243,792
Jefferson,1989,2336,477,1859
Kings,1989,71237,41300,29937
Lewis,1989,355,63,292
Livingston,1989,1383,148,1235
Madison,1989,1322,204,1118
Monroe,1989,20002,4745,15257
Montgomery,1989,1229,282,947
Nassau,1989,18464,5897,12567
New York,1989,100209,44438,55771
Niagara,1989,4149,919,3230
Oneida,1989,4081,833,3248
Onondaga,1989,11110,3317,7793
Ontario,1989,2178,350,1828
Orange,1989,8838,2154,6684
Orleans,1989,699,166,533
Oswego,1989,2125,361,1764
Otsego,1989,1496,229,1267
Putnam,1989,1694,354,1340
Queens,1989,37098,19607,17491
Rensselaer,1989,2974,588,2386
Richmond,1989,6213,2637,3576
Rockland,1989,3407,1007,2400
Saratoga,1989,4090,609,3481
Schenectady,1989,2798,681,2117
Schoharie,1989,793,137,656
Schuyler,1989,434,80,354
Seneca,1989,1005,183,822
Steuben,1989,1730,377,1353
St. Lawrence,1989,2229,332,1897
Suffolk,1989,24433,6726,17707
Sullivan,1989,2968,802,2166
Tioga,1989,890,174,716
Tompkins,1989,1837,342,1495
Ulster,1989,4012,959,3053
Unknown-NonNYS,1989,257,228,29
Unknown NYC county,1989,104,64,40
Warren,1989,2034,356,1678
Washington,1989,1363,272,1091
Wayne,1989,2486,393,2093
Westchester,1989,18784,5543,13241
Wyoming,1989,703,141,562
Yates,1989,267,63,204
Albany,1988,7083,1765,5318
Allegany,1988,704,144,560
Bronx,1988,45016,26686,18330
Broome,1988,3839,852,2987
Cattaraugus,1988,1371,229,1142
Cayuga,1988,1365,324,1041
Chautauqua,1988,2574,410,2164
Chemung,1988,1778,366,1412
Chenango,1988,971,136,835
Clinton,1988,1616,284,1332
Columbia,1988,1213,295,918
Cortland,1988,1258,167,1091
Delaware,1988,1051,169,882
Dutchess,1988,5986,1441,4545
Erie,1988,21025,5030,15995
Essex,1988,636,140,496
Franklin,1988,966,179,787
Fulton,1988,733,124,609
Genesee,1988,999,200,799
Greene,1988,988,249,739
Hamilton,1988,85,6,79
Herkimer,1988,922,190,732
Jefferson,1988,1880,413,1467
Kings,1988,66939,37588,29351
Lewis,1988,327,73,254
Livingston,1988,1269,156,1113
Madison,1988,1157,161,996
Monroe,1988,16545,3743,12802
Montgomery,1988,1084,215,869
Nassau,1988,18091,5514,12577
New York,1988,105379,41378,64001
Niagara,1988,3744,830,2914
Oneida,1988,3391,783,2608
Onondaga,1988,10098,3233,6865
Ontario,1988,2202,401,1801
Orange,1988,8457,1954,6503
Orleans,1988,625,143,482
Oswego,1988,1932,364,1568
Otsego,1988,1408,175,1233
Putnam,1988,1445,289,1156
Queens,1988,37126,19858,17268
Rensselaer,1988,2636,546,2090
Richmond,1988,6170,2598,3572
Rockland,1988,3387,929,2458
Saratoga,1988,3639,604,3035
Schenectady,1988,2678,646,2032
Schoharie,1988,648,123,525
Schuyler,1988,377,78,299
Seneca,1988,848,160,688
Steuben,1988,1426,271,1155
St. Lawrence,1988,2384,313,2071
Suffolk,1988,23943,5574,18369
Sullivan,1988,2862,835,2027
Tioga,1988,928,185,743
Tompkins,1988,1780,334,1446
Ulster,1988,3811,867,2944
Unknown-NonNYS,1988,196,181,15
Unknown NYC county,1988,98,52,46
Warren,1988,1823,334,1489
Washington,1988,1062,163,899
Wayne,1988,2355,312,2043
Westchester,1988,17260,4650,12610
Wyoming,1988,707,114,593
Yates,1988,295,67,228
Albany,1987,6290,1593,4697
Allegany,1987,590,108,482
Bronx,1987,43352,24804,18548
Broome,1987,3357,653,2704
Cattaraugus,1987,1320,261,1059
Cayuga,1987,1268,276,992
Chautauqua,1987,2356,420,1936
Chemung,1987,1640,312,1328
Chenango,1987,919,111,808
Clinton,1987,1496,349,1147
Columbia,1987,1161,241,920
Cortland,1987,1287,154,1133
Delaware,1987,930,155,775
Dutchess,1987,5371,1264,4107
Erie,1987,21341,5325,16016
Essex,1987,589,121,468
Franklin,1987,914,148,766
Fulton,1987,746,132,614
Genesee,1987,969,164,805
Greene,1987,896,189,707
Hamilton,1987,77,13,64
Herkimer,1987,880,200,680
Jefferson,1987,1407,346,1061
Kings,1987,63578,34482,29096
Lewis,1987,241,47,194
Livingston,1987,1284,160,1124
Madison,1987,1028,164,864
Monroe,1987,15142,3283,11859
Montgomery,1987,945,175,770
Nassau,1987,16416,4564,11852
New York,1987,106924,37880,69044
Niagara,1987,3902,869,3033
Oneida,1987,3139,675,2464
Onondaga,1987,8350,2628,5722
Ontario,1987,2082,358,1724
Orange,1987,7051,1790,5261
Orleans,1987,664,128,536
Oswego,1987,1604,291,1313
Otsego,1987,1315,182,1133
Putnam,1987,1591,236,1355
Queens,1987,32489,17209,15280
Rensselaer,1987,2305,451,1854
Richmond,1987,6170,2349,3821
Rockland,1987,2952,727,2225
Saratoga,1987,3192,506,2686
Schenectady,1987,2449,599,1850
Schoharie,1987,645,99,546
Schuyler,1987,328,47,281
Seneca,1987,702,139,563
Steuben,1987,1370,282,1088
St. Lawrence,1987,2157,320,1837
Suffolk,1987,21229,4561,16668
Sullivan,1987,2387,651,1736
Tioga,1987,776,162,614
Tompkins,1987,1705,329,1376
Ulster,1987,3429,759,2670
Unknown-NonNYS,1987,242,221,21
Unknown NYC county,1987,99,64,35
Warren,1987,1794,252,1542
Washington,1987,1195,226,969
Wayne,1987,2216,306,1910
Westchester,1987,15451,4169,11282
Wyoming,1987,569,100,469
Yates,1987,227,52,175
Albany,1986,5980,1773,4207
Allegany,1986,567,138,429
Bronx,1986,39652,22460,17192
Broome,1986,3436,741,2695
Cattaraugus,1986,1336,242,1094
Cayuga,1986,1097,263,834
Chautauqua,1986,2289,423,1866
Chemung,1986,1502,339,1163
Chenango,1986,878,117,761
Clinton,1986,1408,351,1057
Columbia,1986,1075,233,842
Cortland,1986,1202,207,995
Delaware,1986,827,157,670
Dutchess,1986,4569,1219,3350
Erie,1986,19765,4915,14850
Essex,1986,747,180,567
Franklin,1986,932,135,797
Fulton,1986,669,125,544
Genesee,1986,1009,193,816
Greene,1986,804,202,602
Hamilton,1986,81,16,65
Herkimer,1986,868,219,649
Jefferson,1986,1199,332,867
Kings,1986,58265,32255,26010
Lewis,1986,214,62,152
Livingston,1986,1371,197,1174
Madison,1986,1042,192,850
Monroe,1986,14361,3406,10955
Montgomery,1986,1062,181,881
Nassau,1986,15572,4740,10832
New York,1986,107786,38748,69038
Niagara,1986,3929,878,3051
Oneida,1986,3113,713,2400
Onondaga,1986,7422,2379,5043
Ontario,1986,1919,325,1594
Orange,1986,6300,1567,4733
Orleans,1986,571,147,424
Oswego,1986,1798,335,1463
Otsego,1986,1175,187,988
Putnam,1986,1452,286,1166
Queens,1986,28786,15744,13042
Rensselaer,1986,2221,451,1770
Richmond,1986,5225,2050,3175
Rockland,1986,2789,907,1882
Saratoga,1986,3263,561,2702
Schenectady,1986,2323,514,1809
Schoharie,1986,741,122,619
Schuyler,1986,298,57,241
Seneca,1986,656,133,523
Steuben,1986,1356,281,1075
St. Lawrence,1986,2237,312,1925
Suffolk,1986,19623,4504,15119
Sullivan,1986,2033,579,1454
Tioga,1986,804,171,633
Tompkins,1986,1485,251,1234
Ulster,1986,3340,809,2531
Unknown-NonNYS,1986,171,161,10
Unknown NYC county,1986,134,73,61
Warren,1986,1611,262,1349
Washington,1986,995,206,789
Wayne,1986,2196,341,1855
Westchester,1986,13953,3919,10034
Wyoming,1986,554,106,448
Yates,1986,249,70,179
Albany,1985,5622,1490,4132
Allegany,1985,506,102,404
Bronx,1985,35592,19118,16474
Broome,1985,3141,696,2445
Cattaraugus,1985,1225,210,1015
Cayuga,1985,1317,266,1051
Chautauqua,1985,2118,363,1755
Chemung,1985,1558,332,1226
Chenango,1985,963,127,836
Clinton,1985,1387,277,1110
Columbia,1985,1204,270,934
Cortland,1985,1271,160,1111
Delaware,1985,807,112,695
Dutchess,1985,4544,1142,3402
Erie,1985,18713,4758,13955
Essex,1985,635,107,528
Franklin,1985,787,125,662
Fulton,1985,640,136,504
Genesee,1985,915,156,759
Greene,1985,641,158,483
Hamilton,1985,92,19,73
Herkimer,1985,847,157,690
Jefferson,1985,1139,274,865
Kings,1985,48912,27635,21277
Lewis,1985,259,53,206
Livingston,1985,1396,152,1244
Madison,1985,970,160,810
Monroe,1985,12861,2903,9958
Montgomery,1985,902,138,764
Nassau,1985,15883,4384,11499
New York,1985,99491,34574,64917
Niagara,1985,3604,782,2822
Oneida,1985,2840,661,2179
Onondaga,1985,7258,2379,4879
Ontario,1985,1668,278,1390
Orange,1985,5504,1409,4095
Orleans,1985,512,151,361
Oswego,1985,1657,339,1318
Otsego,1985,1271,190,1081
Putnam,1985,1142,232,910
Queens,1985,25105,11983,13122
Rensselaer,1985,2119,397,1722
Richmond,1985,4886,1827,3059
Rockland,1985,3125,815,2310
Saratoga,1985,3319,518,2801
Schenectady,1985,2022,455,1567
Schoharie,1985,605,78,527
Schuyler,1985,308,63,245
Seneca,1985,648,122,526
Steuben,1985,1268,250,1018
St. Lawrence,1985,2048,306,1742
Suffolk,1985,20126,4376,15750
Sullivan,1985,1937,451,1486
Tioga,1985,701,127,574
Tompkins,1985,1583,255,1328
Ulster,1985,3195,781,2414
Unknown-NonNYS,1985,157,149,8
Unknown NYC county,1985,119,71,48
Warren,1985,1479,214,1265
Washington,1985,1014,194,820
Wayne,1985,2281,335,1946
Westchester,1985,13435,3762,9673
Wyoming,1985,577,112,465
Yates,1985,231,47,184
Albany,1984,5344,1465,3879
Allegany,1984,552,107,445
Bronx,1984,33379,18195,15184
Broome,1984,3089,674,2415
Cattaraugus,1984,1186,176,1010
Cayuga,1984,1251,231,1020
Chautauqua,1984,2194,373,1821
Chemung,1984,1473,316,1157
Chenango,1984,966,142,824
Clinton,1984,1459,263,1196
Columbia,1984,1224,275,949
Cortland,1984,1143,138,1005
Delaware,1984,801,126,675
Dutchess,1984,4650,1017,3633
Erie,1984,19018,4760,14258
Essex,1984,683,139,544
Franklin,1984,813,126,687
Fulton,1984,724,179,545
Genesee,1984,869,138,731
Greene,1984,641,191,450
Hamilton,1984,74,9,65
Herkimer,1984,787,151,636
Jefferson,1984,1191,292,899
Kings,1984,45207,26459,18748
Lewis,1984,215,42,173
Livingston,1984,1265,145,1120
Madison,1984,917,141,776
Monroe,1984,12650,2695,9955
Montgomery,1984,891,147,744
Nassau,1984,15032,4006,11026
New York,1984,93371,36493,56878
Niagara,1984,3306,752,2554
Oneida,1984,2691,637,2054
Onondaga,1984,7012,2104,4908
Ontario,1984,1506,242,1264
Orange,1984,5807,1356,4451
Orleans,1984,642,126,516
Oswego,1984,1756,254,1502
Otsego,1984,1097,181,916
Putnam,1984,1187,195,992
Queens,1984,23965,11791,12174
Rensselaer,1984,1970,416,1554
Richmond,1984,4627,1775,2852
Rockland,1984,2915,745,2170
Saratoga,1984,3082,395,2687
Schenectady,1984,2315,488,1827
Schoharie,1984,581,87,494
Schuyler,1984,292,56,236
Seneca,1984,633,86,547
Steuben,1984,1192,228,964
St. Lawrence,1984,2078,342,1736
Suffolk,1984,19087,4351,14736
Sullivan,1984,2351,578,1773
Tioga,1984,685,89,596
Tompkins,1984,1276,195,1081
Ulster,1984,3018,746,2272
Unknown-NonNYS,1984,181,171,10
Unknown NYC county,1984,88,55,33
Warren,1984,1578,255,1323
Washington,1984,976,177,799
Wayne,1984,2132,289,1843
Westchester,1984,12847,3383,9464
Wyoming,1984,559,110,449
Yates,1984,182,29,153
Albany,1983,5624,1440,4184
Allegany,1983,623,138,485
Bronx,1983,29691,16479,13212
Broome,1983,2661,602,2059
Cattaraugus,1983,1102,196,906
Cayuga,1983,1057,195,862
Chautauqua,1983,1910,351,1559
Chemung,1983,1503,333,1170
Chenango,1983,857,121,736
Clinton,1983,1614,307,1307
Columbia,1983,1218,284,934
Cortland,1983,1170,173,997
Delaware,1983,677,154,523
Dutchess,1983,4373,1086,3287
Erie,1983,18287,4500,13787
Essex,1983,607,134,473
Franklin,1983,755,144,611
Fulton,1983,556,121,435
Genesee,1983,1016,152,864
Greene,1983,575,182,393
Hamilton,1983,75,19,56
Herkimer,1983,696,139,557
Jefferson,1983,1160,287,873
Kings,1983,39317,22860,16457
Lewis,1983,173,26,147
Livingston,1983,1200,169,1031
Madison,1983,971,177,794
Monroe,1983,12801,2674,10127
Montgomery,1983,781,165,616
Nassau,1983,13506,3780,9726
New York,1983,88123,33117,55006
Niagara,1983,3242,753,2489
Oneida,1983,2729,683,2046
Onondaga,1983,6843,2102,4741
Ontario,1983,1535,216,1319
Orange,1983,6277,1532,4745
Orleans,1983,667,140,527
Oswego,1983,1558,280,1278
Otsego,1983,845,137,708
Putnam,1983,1311,208,1103
Queens,1983,21298,11344,9954
Rensselaer,1983,2158,422,1736
Richmond,1983,3686,1548,2138
Rockland,1983,2774,782,1992
Saratoga,1983,3183,488,2695
Schenectady,1983,2203,426,1777
Schoharie,1983,487,65,422
Schuyler,1983,290,55,235
Seneca,1983,817,87,730
Steuben,1983,1158,216,942
St. Lawrence,1983,2227,354,1873
Suffolk,1983,19216,4629,14587
Sullivan,1983,2425,575,1850
Tioga,1983,709,135,574
Tompkins,1983,1403,223,1180
Ulster,1983,3025,727,2298
Unknown-NonNYS,1983,160,156,4
Unknown NYC county,1983,153,91,62
Warren,1983,1497,248,1249
Washington,1983,941,213,728
Wayne,1983,2230,289,1941
Westchester,1983,12036,3474,8562
Wyoming,1983,498,77,421
Yates,1983,236,59,177
Albany,1982,5712,1423,4289
Allegany,1982,534,81,453
Bronx,1982,28106,16267,11839
Broome,1982,2651,586,2065
Cattaraugus,1982,1082,177,905
Cayuga,1982,1161,196,965
Chautauqua,1982,1865,324,1541
Chemung,1982,1513,362,1151
Chenango,1982,772,134,638
Clinton,1982,1544,296,1248
Columbia,1982,1151,290,861
Cortland,1982,1269,260,1009
Delaware,1982,744,126,618
Dutchess,1982,4354,1039,3315
Erie,1982,18734,4980,13754
Essex,1982,829,181,648
Franklin,1982,786,139,647
Fulton,1982,539,146,393
Genesee,1982,1433,213,1220
Greene,1982,699,188,511
Hamilton,1982,87,26,61
Herkimer,1982,690,122,568
Jefferson,1982,1168,296,872
Kings,1982,38990,21588,17402
Lewis,1982,177,50,127
Livingston,1982,1175,121,1054
Madison,1982,929,183,746
Monroe,1982,12141,2661,9480
Montgomery,1982,640,128,512
Nassau,1982,14291,4046,10245
New York,1982,78803,32241,46562
Niagara,1982,3123,802,2321
Oneida,1982,2606,574,2032
Onondaga,1982,7003,2214,4789
Ontario,1982,1379,207,1172
Orange,1982,5463,1285,4178
Orleans,1982,649,119,530
Oswego,1982,1433,234,1199
Otsego,1982,878,134,744
Putnam,1982,1438,226,1212
Queens,1982,21423,11448,9975
Rensselaer,1982,1960,441,1519
Richmond,1982,3256,1473,1783
Rockland,1982,2389,680,1709
Saratoga,1982,2859,478,2381
Schenectady,1982,2172,382,1790
Schoharie,1982,496,119,377
Schuyler,1982,261,58,203
Seneca,1982,873,118,755
Steuben,1982,1080,186,894
St. Lawrence,1982,2412,360,2052
Suffolk,1982,18717,4555,14162
Sullivan,1982,2418,541,1877
Tioga,1982,719,144,575
Tompkins,1982,1439,234,1205
Ulster,1982,2874,658,2216
Unknown-NonNYS,1982,141,136,5
Unknown NYC county,1982,896,444,452
Warren,1982,1097,186,911
Washington,1982,789,169,620
Wayne,1982,2134,309,1825
Westchester,1982,12254,3725,8529
Wyoming,1982,491,96,395
Yates,1982,251,58,193
Albany,1981,5628,1435,4193
Allegany,1981,520,79,441
Bronx,1981,22895,14673,8222
Broome,1981,2650,554,2096
Cattaraugus,1981,1092,207,885
Cayuga,1981,1056,162,894
Chautauqua,1981,1850,322,1528
Chemung,1981,1333,318,1015
Chenango,1981,682,132,550
Clinton,1981,1592,335,1257
Columbia,1981,997,222,775
Cortland,1981,1063,181,882
Delaware,1981,678,140,538
Dutchess,1981,3734,860,2874
Erie,1981,16186,4568,11618
Essex,1981,798,185,613
Franklin,1981,967,147,820
Fulton,1981,562,117,445
Genesee,1981,913,145,768
Greene,1981,554,138,416
Hamilton,1981,88,17,71
Herkimer,1981,615,120,495
Jefferson,1981,1121,279,842
Kings,1981,33816,20129,13687
Lewis,1981,204,60,144
Livingston,1981,1055,138,917
Madison,1981,984,195,789
Monroe,1981,11735,2563,9172
Montgomery,1981,541,98,443
Nassau,1981,13093,3775,9318
New York,1981,62189,28448,33741
Niagara,1981,3164,760,2404
Oneida,1981,2467,636,1831
Onondaga,1981,6275,1950,4325
Ontario,1981,1301,218,1083
Orange,1981,5251,1196,4055
Orleans,1981,636,153,483
Oswego,1981,1333,216,1117
Otsego,1981,935,154,781
Putnam,1981,1191,231,960
Queens,1981,19528,10727,8801
Rensselaer,1981,2244,485,1759
Richmond,1981,3255,1491,1764
Rockland,1981,2643,784,1859
Saratoga,1981,2967,482,2485
Schenectady,1981,2256,375,1881
Schoharie,1981,501,99,402
Schuyler,1981,243,51,192
Seneca,1981,752,88,664
Steuben,1981,1041,186,855
St. Lawrence,1981,2398,355,2043
Suffolk,1981,16228,4354,11874
Sullivan,1981,2205,583,1622
Tioga,1981,603,96,507
Tompkins,1981,1215,228,987
Ulster,1981,2723,618,2105
Unknown-NonNYS,1981,175,166,9
Unknown NYC county,1981,2411,1119,1292
Warren,1981,1201,248,953
Washington,1981,765,191,574
Wayne,1981,2182,292,1890
Westchester,1981,11408,3613,7795
Wyoming,1981,481,79,402
Yates,1981,294,52,242
Albany,1980,5578,1291,4287
Allegany,1980,509,75,434
Bronx,1980,20757,13550,7207
Broome,1980,2732,569,2163
Cattaraugus,1980,1065,180,885
Cayuga,1980,973,154,819
Chautauqua,1980,1810,334,1476
Chemung,1980,1288,294,994
Chenango,1980,773,122,651
Clinton,1980,1464,288,1176
Columbia,1980,1001,223,778
Cortland,1980,1150,191,959
Delaware,1980,618,108,510
Dutchess,1980,3727,818,2909
Erie,1980,15763,4380,11383
Essex,1980,816,182,634
Franklin,1980,895,145,750
Fulton,1980,521,105,416
Genesee,1980,630,152,478
Greene,1980,580,145,435
Hamilton,1980,84,20,64
Herkimer,1980,652,139,513
Jefferson,1980,1217,312,905
Kings,1980,30587,18525,12062
Lewis,1980,245,56,189
Livingston,1980,951,124,827
Madison,1980,995,194,801
Monroe,1980,11233,2395,8838
Montgomery,1980,518,105,413
Nassau,1980,13307,4011,9296
New York,1980,52240,24884,27356
Niagara,1980,3007,768,2239
Oneida,1980,2654,625,2029
Onondaga,1980,5972,1807,4165
Ontario,1980,1361,208,1153
Orange,1980,5275,1321,3954
Orleans,1980,601,154,447
Oswego,1980,1304,187,1117
Otsego,1980,806,129,677
Putnam,1980,1092,210,882
Queens,1980,19375,11228,8147
Rensselaer,1980,2301,514,1787
Richmond,1980,3067,1414,1653
Rockland,1980,2897,746,2151
Saratoga,1980,3119,473,2646
Schenectady,1980,2244,396,1848
Schoharie,1980,420,106,314
Schuyler,1980,295,68,227
Seneca,1980,835,91,744
Steuben,1980,965,199,766
St. Lawrence,1980,2114,363,1751
Suffolk,1980,15931,4507,11424
Sullivan,1980,2261,559,1702
Tioga,1980,583,104,479
Tompkins,1980,1169,200,969
Ulster,1980,2721,617,2104
Unknown-NonNYS,1980,173,158,15
Unknown NYC county,1980,3224,1501,1723
Warren,1980,1306,260,1046
Washington,1980,904,187,717
Wayne,1980,1904,294,1610
Westchester,1980,10195,3208,6987
Wyoming,1980,434,78,356
Yates,1980,303,50,253
Albany,1979,5706,1339,4367
Allegany,1979,488,82,406
Bronx,1979,21967,14037,7930
Broome,1979,2512,578,1934
Cattaraugus,1979,1025,171,854
Cayuga,1979,941,168,773
Chautauqua,1979,1734,347,1387
Chemung,1979,1195,274,921
Chenango,1979,698,114,584
Clinton,1979,1432,329,1103
Columbia,1979,978,260,718
Cortland,1979,920,152,768
Delaware,1979,558,132,426
Dutchess,1979,3236,821,2415
Erie,1979,16654,4526,12128
Essex,1979,643,192,451
Franklin,1979,787,159,628
Fulton,1979,522,139,383
Genesee,1979,493,149,344
Greene,1979,650,162,488
Hamilton,1979,56,8,48
Herkimer,1979,614,100,514
Jefferson,1979,1101,281,820
Kings,1979,33432,19333,14099
Lewis,1979,225,48,177
Livingston,1979,798,109,689
Madison,1979,976,153,823
Monroe,1979,10558,2324,8234
Montgomery,1979,599,156,443
Nassau,1979,12050,3510,8540
New York,1979,59553,28348,31205
Niagara,1979,2825,797,2028
Oneida,1979,2227,564,1663
Onondaga,1979,5395,1707,3688
Ontario,1979,1167,216,951
Orange,1979,4652,1163,3489
Orleans,1979,464,111,353
Oswego,1979,1365,191,1174
Otsego,1979,755,105,650
Putnam,1979,955,193,762
Queens,1979,19267,10543,8724
Rensselaer,1979,2084,511,1573
Richmond,1979,3051,1375,1676
Rockland,1979,2475,707,1768
Saratoga,1979,2726,439,2287
Schenectady,1979,1707,340,1367
Schoharie,1979,333,79,254
Schuyler,1979,312,70,242
Seneca,1979,730,110,620
Steuben,1979,945,229,716
St. Lawrence,1979,1851,412,1439
Suffolk,1979,14569,4122,10447
Sullivan,1979,2166,533,1633
Tioga,1979,562,63,499
Tompkins,1979,1275,215,1060
Ulster,1979,2339,503,1836
Unknown-NonNYS,1979,191,180,11
Unknown NYC county,1979,868,460,408
Warren,1979,1313,225,1088
Washington,1979,697,153,544
Wayne,1979,1600,238,1362
Westchester,1979,9140,2797,6343
Wyoming,1979,358,74,284
Yates,1979,233,46,187
Albany,1978,5029,1193,3836
Allegany,1978,327,63,264
Bronx,1978,22094,14231,7863
Broome,1978,2018,484,1534
Cattaraugus,1978,1032,155,877
Cayuga,1978,834,165,669
Chautauqua,1978,1532,272,1260
Chemung,1978,910,205,705
Chenango,1978,512,77,435
Clinton,1978,1011,260,751
Columbia,1978,815,171,644
Cortland,1978,698,108,590
Delaware,1978,523,137,386
Dutchess,1978,2925,671,2254
Erie,1978,16204,4491,11713
Essex,1978,590,118,472
Franklin,1978,812,155,657
Fulton,1978,496,107,389
Genesee,1978,482,128,354
Greene,1978,668,149,519
Hamilton,1978,71,20,51
Herkimer,1978,487,109,378
Jefferson,1978,1019,239,780
Kings,1978,35110,20665,14445
Lewis,1978,177,51,126
Livingston,1978,545,75,470
Madison,1978,754,137,617
Monroe,1978,9041,2254,6787
